stop_id,stop_sequence,arrival_time,trip_id,departure_time
100,0,2025-01-09 04:59:50,1000,2025-01-09 04:59:50
101,1,2025-01-09 05:03:50,1000,2025-01-09 05:03:50
102,2,2025-01-09 05:06:50,1000,2025-01-09 05:06:50
103,3,2025-01-09 05:09:50,1000,2025-01-09 05:09:50
104,4,2025-01-09 05:13:50,1000,2025-01-09 05:13:50
105,5,2025-01-09 05:15:50,1000,2025-01-09 05:15:50
106,6,2025-01-09 05:16:50,1000,2025-01-09 05:16:50
107,7,2025-01-09 05:19:50,1000,2025-01-09 05:19:50
108,8,2025-01-09 05:21:50,1000,2025-01-09 05:21:50
109,9,2025-01-09 05:23:50,1000,2025-01-09 05:23:50
110,10,2025-01-09 05:25:50,1000,2025-01-09 05:25:50
111,11,2025-01-09 05:27:50,1000,2025-01-09 05:27:50
112,12,2025-01-09 05:29:50,1000,2025-01-09 05:29:50
113,13,2025-01-09 05:31:50,1000,2025-01-09 05:31:50
114,14,2025-01-09 05:33:50,1000,2025-01-09 05:33:50
115,15,2025-01-09 05:35:50,1000,2025-01-09 05:35:50
116,16,2025-01-09 05:37:50,1000,2025-01-09 05:37:50
117,17,2025-01-09 05:38:50,1000,2025-01-09 05:38:50
118,18,2025-01-09 05:40:50,1000,2025-01-09 05:40:50
119,19,2025-01-09 05:42:50,1000,2025-01-09 05:42:50
120,20,2025-01-09 05:44:50,1000,2025-01-09 05:44:50
121,21,2025-01-09 05:47:50,1000,2025-01-09 05:47:50
122,22,2025-01-09 05:49:50,1000,2025-01-09 05:49:50
123,23,2025-01-09 05:51:50,1000,2025-01-09 05:51:50
124,24,2025-01-09 05:54:50,1000,2025-01-09 05:54:50
125,25,2025-01-09 05:56:50,1000,2025-01-09 05:56:50
126,26,2025-01-09 05:59:50,1000,2025-01-09 05:59:50
127,27,2025-01-09 06:02:50,1000,2025-01-09 06:02:50
128,28,2025-01-09 06:04:50,1000,2025-01-09 06:04:50
129,29,2025-01-09 06:06:50,1000,2025-01-09 06:06:50
130,30,2025-01-09 06:08:50,1000,2025-01-09 06:08:50
131,31,2025-01-09 06:10:50,1000,2025-01-09 06:10:50
132,32,2025-01-09 06:11:50,1000,2025-01-09 06:11:50
133,33,2025-01-09 06:14:50,1000,2025-01-09 06:14:50
134,34,2025-01-09 06:16:50,1000,2025-01-09 06:16:50
135,35,2025-01-09 06:18:50,1000,2025-01-09 06:18:50
136,36,2025-01-09 06:20:50,1000,2025-01-09 06:20:50
100,0,2025-01-09 05:14:50,1001,2025-01-09 05:14:50
101,1,2025-01-09 05:18:50,1001,2025-01-09 05:18:50
102,2,2025-01-09 05:21:50,1001,2025-01-09 05:21:50
103,3,2025-01-09 05:24:50,1001,2025-01-09 05:24:50
104,4,2025-01-09 05:28:50,1001,2025-01-09 05:28:50
105,5,2025-01-09 05:30:50,1001,2025-01-09 05:30:50
106,6,2025-01-09 05:31:50,1001,2025-01-09 05:31:50
107,7,2025-01-09 05:34:50,1001,2025-01-09 05:34:50
108,8,2025-01-09 05:36:50,1001,2025-01-09 05:36:50
109,9,2025-01-09 05:38:50,1001,2025-01-09 05:38:50
110,10,2025-01-09 05:40:50,1001,2025-01-09 05:40:50
111,11,2025-01-09 05:42:50,1001,2025-01-09 05:42:50
112,12,2025-01-09 05:44:50,1001,2025-01-09 05:44:50
113,13,2025-01-09 05:46:50,1001,2025-01-09 05:46:50
114,14,2025-01-09 05:48:50,1001,2025-01-09 05:48:50
115,15,2025-01-09 05:50:50,1001,2025-01-09 05:50:50
116,16,2025-01-09 05:52:50,1001,2025-01-09 05:52:50
117,17,2025-01-09 05:53:50,1001,2025-01-09 05:53:50
118,18,2025-01-09 05:55:50,1001,2025-01-09 05:55:50
119,19,2025-01-09 05:57:50,1001,2025-01-09 05:57:50
120,20,2025-01-09 05:59:50,1001,2025-01-09 05:59:50
121,21,2025-01-09 06:02:50,1001,2025-01-09 06:02:50
122,22,2025-01-09 06:04:50,1001,2025-01-09 06:04:50
123,23,2025-01-09 06:06:50,1001,2025-01-09 06:06:50
124,24,2025-01-09 06:09:50,1001,2025-01-09 06:09:50
125,25,2025-01-09 06:11:50,1001,2025-01-09 06:11:50
126,26,2025-01-09 06:14:50,1001,2025-01-09 06:14:50
127,27,2025-01-09 06:17:50,1001,2025-01-09 06:17:50
128,28,2025-01-09 06:19:50,1001,2025-01-09 06:19:50
129,29,2025-01-09 06:21:50,1001,2025-01-09 06:21:50
130,30,2025-01-09 06:23:50,1001,2025-01-09 06:23:50
131,31,2025-01-09 06:25:50,1001,2025-01-09 06:25:50
132,32,2025-01-09 06:26:50,1001,2025-01-09 06:26:50
133,33,2025-01-09 06:29:50,1001,2025-01-09 06:29:50
134,34,2025-01-09 06:31:50,1001,2025-01-09 06:31:50
135,35,2025-01-09 06:33:50,1001,2025-01-09 06:33:50
136,36,2025-01-09 06:35:50,1001,2025-01-09 06:35:50
100,0,2025-01-09 05:29:50,1002,2025-01-09 05:29:50
101,1,2025-01-09 05:33:50,1002,2025-01-09 05:33:50
102,2,2025-01-09 05:36:50,1002,2025-01-09 05:36:50
103,3,2025-01-09 05:39:50,1002,2025-01-09 05:39:50
104,4,2025-01-09 05:43:50,1002,2025-01-09 05:43:50
105,5,2025-01-09 05:45:50,1002,2025-01-09 05:45:50
106,6,2025-01-09 05:46:50,1002,2025-01-09 05:46:50
107,7,2025-01-09 05:49:50,1002,2025-01-09 05:49:50
108,8,2025-01-09 05:51:50,1002,2025-01-09 05:51:50
109,9,2025-01-09 05:53:50,1002,2025-01-09 05:53:50
110,10,2025-01-09 05:55:50,1002,2025-01-09 05:55:50
111,11,2025-01-09 05:57:50,1002,2025-01-09 05:57:50
112,12,2025-01-09 05:59:50,1002,2025-01-09 05:59:50
113,13,2025-01-09 06:01:50,1002,2025-01-09 06:01:50
114,14,2025-01-09 06:03:50,1002,2025-01-09 06:03:50
115,15,2025-01-09 06:05:50,1002,2025-01-09 06:05:50
116,16,2025-01-09 06:07:50,1002,2025-01-09 06:07:50
117,17,2025-01-09 06:08:50,1002,2025-01-09 06:08:50
118,18,2025-01-09 06:10:50,1002,2025-01-09 06:10:50
119,19,2025-01-09 06:12:50,1002,2025-01-09 06:12:50
120,20,2025-01-09 06:14:50,1002,2025-01-09 06:14:50
121,21,2025-01-09 06:17:50,1002,2025-01-09 06:17:50
122,22,2025-01-09 06:19:50,1002,2025-01-09 06:19:50
123,23,2025-01-09 06:21:50,1002,2025-01-09 06:21:50
124,24,2025-01-09 06:24:50,1002,2025-01-09 06:24:50
125,25,2025-01-09 06:26:50,1002,2025-01-09 06:26:50
126,26,2025-01-09 06:29:50,1002,2025-01-09 06:29:50
127,27,2025-01-09 06:32:50,1002,2025-01-09 06:32:50
128,28,2025-01-09 06:34:50,1002,2025-01-09 06:34:50
129,29,2025-01-09 06:36:50,1002,2025-01-09 06:36:50
130,30,2025-01-09 06:38:50,1002,2025-01-09 06:38:50
131,31,2025-01-09 06:40:50,1002,2025-01-09 06:40:50
132,32,2025-01-09 06:41:50,1002,2025-01-09 06:41:50
133,33,2025-01-09 06:44:50,1002,2025-01-09 06:44:50
134,34,2025-01-09 06:46:50,1002,2025-01-09 06:46:50
135,35,2025-01-09 06:48:50,1002,2025-01-09 06:48:50
136,36,2025-01-09 06:50:50,1002,2025-01-09 06:50:50
100,0,2025-01-09 05:44:50,1003,2025-01-09 05:44:50
101,1,2025-01-09 05:48:50,1003,2025-01-09 05:48:50
102,2,2025-01-09 05:51:50,1003,2025-01-09 05:51:50
103,3,2025-01-09 05:54:50,1003,2025-01-09 05:54:50
104,4,2025-01-09 05:58:50,1003,2025-01-09 05:58:50
105,5,2025-01-09 06:00:50,1003,2025-01-09 06:00:50
106,6,2025-01-09 06:01:50,1003,2025-01-09 06:01:50
107,7,2025-01-09 06:04:50,1003,2025-01-09 06:04:50
108,8,2025-01-09 06:06:50,1003,2025-01-09 06:06:50
109,9,2025-01-09 06:08:50,1003,2025-01-09 06:08:50
110,10,2025-01-09 06:10:50,1003,2025-01-09 06:10:50
111,11,2025-01-09 06:12:50,1003,2025-01-09 06:12:50
112,12,2025-01-09 06:14:50,1003,2025-01-09 06:14:50
113,13,2025-01-09 06:16:50,1003,2025-01-09 06:16:50
114,14,2025-01-09 06:18:50,1003,2025-01-09 06:18:50
115,15,2025-01-09 06:20:50,1003,2025-01-09 06:20:50
116,16,2025-01-09 06:22:50,1003,2025-01-09 06:22:50
117,17,2025-01-09 06:23:50,1003,2025-01-09 06:23:50
118,18,2025-01-09 06:25:50,1003,2025-01-09 06:25:50
119,19,2025-01-09 06:27:50,1003,2025-01-09 06:27:50
120,20,2025-01-09 06:29:50,1003,2025-01-09 06:29:50
121,21,2025-01-09 06:32:50,1003,2025-01-09 06:32:50
122,22,2025-01-09 06:34:50,1003,2025-01-09 06:34:50
123,23,2025-01-09 06:36:50,1003,2025-01-09 06:36:50
124,24,2025-01-09 06:39:50,1003,2025-01-09 06:39:50
125,25,2025-01-09 06:41:50,1003,2025-01-09 06:41:50
126,26,2025-01-09 06:44:50,1003,2025-01-09 06:44:50
127,27,2025-01-09 06:47:50,1003,2025-01-09 06:47:50
128,28,2025-01-09 06:49:50,1003,2025-01-09 06:49:50
129,29,2025-01-09 06:51:50,1003,2025-01-09 06:51:50
130,30,2025-01-09 06:53:50,1003,2025-01-09 06:53:50
131,31,2025-01-09 06:55:50,1003,2025-01-09 06:55:50
132,32,2025-01-09 06:56:50,1003,2025-01-09 06:56:50
133,33,2025-01-09 06:59:50,1003,2025-01-09 06:59:50
134,34,2025-01-09 07:01:50,1003,2025-01-09 07:01:50
135,35,2025-01-09 07:03:50,1003,2025-01-09 07:03:50
136,36,2025-01-09 07:05:50,1003,2025-01-09 07:05:50
100,0,2025-01-09 05:59:50,1004,2025-01-09 05:59:50
101,1,2025-01-09 06:03:50,1004,2025-01-09 06:03:50
102,2,2025-01-09 06:06:50,1004,2025-01-09 06:06:50
103,3,2025-01-09 06:09:50,1004,2025-01-09 06:09:50
104,4,2025-01-09 06:13:50,1004,2025-01-09 06:13:50
105,5,2025-01-09 06:15:50,1004,2025-01-09 06:15:50
106,6,2025-01-09 06:16:50,1004,2025-01-09 06:16:50
107,7,2025-01-09 06:19:50,1004,2025-01-09 06:19:50
108,8,2025-01-09 06:21:50,1004,2025-01-09 06:21:50
109,9,2025-01-09 06:23:50,1004,2025-01-09 06:23:50
110,10,2025-01-09 06:25:50,1004,2025-01-09 06:25:50
111,11,2025-01-09 06:27:50,1004,2025-01-09 06:27:50
112,12,2025-01-09 06:29:50,1004,2025-01-09 06:29:50
113,13,2025-01-09 06:31:50,1004,2025-01-09 06:31:50
114,14,2025-01-09 06:33:50,1004,2025-01-09 06:33:50
115,15,2025-01-09 06:35:50,1004,2025-01-09 06:35:50
116,16,2025-01-09 06:37:50,1004,2025-01-09 06:37:50
117,17,2025-01-09 06:38:50,1004,2025-01-09 06:38:50
118,18,2025-01-09 06:40:50,1004,2025-01-09 06:40:50
119,19,2025-01-09 06:42:50,1004,2025-01-09 06:42:50
120,20,2025-01-09 06:44:50,1004,2025-01-09 06:44:50
121,21,2025-01-09 06:47:50,1004,2025-01-09 06:47:50
122,22,2025-01-09 06:49:50,1004,2025-01-09 06:49:50
123,23,2025-01-09 06:51:50,1004,2025-01-09 06:51:50
124,24,2025-01-09 06:54:50,1004,2025-01-09 06:54:50
125,25,2025-01-09 06:56:50,1004,2025-01-09 06:56:50
126,26,2025-01-09 06:59:50,1004,2025-01-09 06:59:50
127,27,2025-01-09 07:02:50,1004,2025-01-09 07:02:50
128,28,2025-01-09 07:04:50,1004,2025-01-09 07:04:50
129,29,2025-01-09 07:06:50,1004,2025-01-09 07:06:50
130,30,2025-01-09 07:08:50,1004,2025-01-09 07:08:50
131,31,2025-01-09 07:10:50,1004,2025-01-09 07:10:50
132,32,2025-01-09 07:11:50,1004,2025-01-09 07:11:50
133,33,2025-01-09 07:14:50,1004,2025-01-09 07:14:50
134,34,2025-01-09 07:16:50,1004,2025-01-09 07:16:50
135,35,2025-01-09 07:18:50,1004,2025-01-09 07:18:50
136,36,2025-01-09 07:20:50,1004,2025-01-09 07:20:50
100,0,2025-01-09 06:09:50,1005,2025-01-09 06:09:50
101,1,2025-01-09 06:13:50,1005,2025-01-09 06:13:50
102,2,2025-01-09 06:16:50,1005,2025-01-09 06:16:50
103,3,2025-01-09 06:19:50,1005,2025-01-09 06:19:50
104,4,2025-01-09 06:23:50,1005,2025-01-09 06:23:50
105,5,2025-01-09 06:25:50,1005,2025-01-09 06:25:50
106,6,2025-01-09 06:26:50,1005,2025-01-09 06:26:50
107,7,2025-01-09 06:29:50,1005,2025-01-09 06:29:50
108,8,2025-01-09 06:31:50,1005,2025-01-09 06:31:50
109,9,2025-01-09 06:33:50,1005,2025-01-09 06:33:50
110,10,2025-01-09 06:35:50,1005,2025-01-09 06:35:50
111,11,2025-01-09 06:37:50,1005,2025-01-09 06:37:50
112,12,2025-01-09 06:39:50,1005,2025-01-09 06:39:50
113,13,2025-01-09 06:41:50,1005,2025-01-09 06:41:50
114,14,2025-01-09 06:43:50,1005,2025-01-09 06:43:50
115,15,2025-01-09 06:45:50,1005,2025-01-09 06:45:50
116,16,2025-01-09 06:47:50,1005,2025-01-09 06:47:50
117,17,2025-01-09 06:48:50,1005,2025-01-09 06:48:50
118,18,2025-01-09 06:50:50,1005,2025-01-09 06:50:50
119,19,2025-01-09 06:52:50,1005,2025-01-09 06:52:50
120,20,2025-01-09 06:54:50,1005,2025-01-09 06:54:50
121,21,2025-01-09 06:57:50,1005,2025-01-09 06:57:50
122,22,2025-01-09 06:59:50,1005,2025-01-09 06:59:50
123,23,2025-01-09 07:01:50,1005,2025-01-09 07:01:50
124,24,2025-01-09 07:04:50,1005,2025-01-09 07:04:50
125,25,2025-01-09 07:06:50,1005,2025-01-09 07:06:50
126,26,2025-01-09 07:09:50,1005,2025-01-09 07:09:50
127,27,2025-01-09 07:12:50,1005,2025-01-09 07:12:50
128,28,2025-01-09 07:14:50,1005,2025-01-09 07:14:50
129,29,2025-01-09 07:16:50,1005,2025-01-09 07:16:50
130,30,2025-01-09 07:18:50,1005,2025-01-09 07:18:50
131,31,2025-01-09 07:20:50,1005,2025-01-09 07:20:50
132,32,2025-01-09 07:21:50,1005,2025-01-09 07:21:50
133,33,2025-01-09 07:24:50,1005,2025-01-09 07:24:50
134,34,2025-01-09 07:26:50,1005,2025-01-09 07:26:50
135,35,2025-01-09 07:28:50,1005,2025-01-09 07:28:50
136,36,2025-01-09 07:30:50,1005,2025-01-09 07:30:50
100,0,2025-01-09 06:19:50,1006,2025-01-09 06:19:50
101,1,2025-01-09 06:23:50,1006,2025-01-09 06:23:50
102,2,2025-01-09 06:26:50,1006,2025-01-09 06:26:50
103,3,2025-01-09 06:29:50,1006,2025-01-09 06:29:50
104,4,2025-01-09 06:33:50,1006,2025-01-09 06:33:50
105,5,2025-01-09 06:35:50,1006,2025-01-09 06:35:50
106,6,2025-01-09 06:36:50,1006,2025-01-09 06:36:50
107,7,2025-01-09 06:39:50,1006,2025-01-09 06:39:50
108,8,2025-01-09 06:41:50,1006,2025-01-09 06:41:50
109,9,2025-01-09 06:43:50,1006,2025-01-09 06:43:50
110,10,2025-01-09 06:45:50,1006,2025-01-09 06:45:50
111,11,2025-01-09 06:47:50,1006,2025-01-09 06:47:50
112,12,2025-01-09 06:49:50,1006,2025-01-09 06:49:50
113,13,2025-01-09 06:51:50,1006,2025-01-09 06:51:50
114,14,2025-01-09 06:53:50,1006,2025-01-09 06:53:50
115,15,2025-01-09 06:55:50,1006,2025-01-09 06:55:50
116,16,2025-01-09 06:57:50,1006,2025-01-09 06:57:50
117,17,2025-01-09 06:58:50,1006,2025-01-09 06:58:50
118,18,2025-01-09 07:00:50,1006,2025-01-09 07:00:50
119,19,2025-01-09 07:02:50,1006,2025-01-09 07:02:50
120,20,2025-01-09 07:04:50,1006,2025-01-09 07:04:50
121,21,2025-01-09 07:07:50,1006,2025-01-09 07:07:50
122,22,2025-01-09 07:09:50,1006,2025-01-09 07:09:50
123,23,2025-01-09 07:11:50,1006,2025-01-09 07:11:50
124,24,2025-01-09 07:14:50,1006,2025-01-09 07:14:50
125,25,2025-01-09 07:16:50,1006,2025-01-09 07:16:50
126,26,2025-01-09 07:19:50,1006,2025-01-09 07:19:50
127,27,2025-01-09 07:22:50,1006,2025-01-09 07:22:50
128,28,2025-01-09 07:24:50,1006,2025-01-09 07:24:50
129,29,2025-01-09 07:26:50,1006,2025-01-09 07:26:50
130,30,2025-01-09 07:28:50,1006,2025-01-09 07:28:50
131,31,2025-01-09 07:30:50,1006,2025-01-09 07:30:50
132,32,2025-01-09 07:31:50,1006,2025-01-09 07:31:50
133,33,2025-01-09 07:34:50,1006,2025-01-09 07:34:50
134,34,2025-01-09 07:36:50,1006,2025-01-09 07:36:50
135,35,2025-01-09 07:38:50,1006,2025-01-09 07:38:50
136,36,2025-01-09 07:40:50,1006,2025-01-09 07:40:50
100,0,2025-01-09 06:29:50,1007,2025-01-09 06:29:50
101,1,2025-01-09 06:33:50,1007,2025-01-09 06:33:50
102,2,2025-01-09 06:36:50,1007,2025-01-09 06:36:50
103,3,2025-01-09 06:39:50,1007,2025-01-09 06:39:50
104,4,2025-01-09 06:43:50,1007,2025-01-09 06:43:50
105,5,2025-01-09 06:45:50,1007,2025-01-09 06:45:50
106,6,2025-01-09 06:46:50,1007,2025-01-09 06:46:50
107,7,2025-01-09 06:49:50,1007,2025-01-09 06:49:50
108,8,2025-01-09 06:51:50,1007,2025-01-09 06:51:50
109,9,2025-01-09 06:53:50,1007,2025-01-09 06:53:50
110,10,2025-01-09 06:55:50,1007,2025-01-09 06:55:50
111,11,2025-01-09 06:57:50,1007,2025-01-09 06:57:50
112,12,2025-01-09 06:59:50,1007,2025-01-09 06:59:50
113,13,2025-01-09 07:01:50,1007,2025-01-09 07:01:50
114,14,2025-01-09 07:03:50,1007,2025-01-09 07:03:50
115,15,2025-01-09 07:05:50,1007,2025-01-09 07:05:50
116,16,2025-01-09 07:07:50,1007,2025-01-09 07:07:50
117,17,2025-01-09 07:08:50,1007,2025-01-09 07:08:50
118,18,2025-01-09 07:10:50,1007,2025-01-09 07:10:50
119,19,2025-01-09 07:12:50,1007,2025-01-09 07:12:50
120,20,2025-01-09 07:14:50,1007,2025-01-09 07:14:50
121,21,2025-01-09 07:17:50,1007,2025-01-09 07:17:50
122,22,2025-01-09 07:19:50,1007,2025-01-09 07:19:50
123,23,2025-01-09 07:21:50,1007,2025-01-09 07:21:50
124,24,2025-01-09 07:24:50,1007,2025-01-09 07:24:50
125,25,2025-01-09 07:26:50,1007,2025-01-09 07:26:50
126,26,2025-01-09 07:29:50,1007,2025-01-09 07:29:50
127,27,2025-01-09 07:32:50,1007,2025-01-09 07:32:50
128,28,2025-01-09 07:34:50,1007,2025-01-09 07:34:50
129,29,2025-01-09 07:36:50,1007,2025-01-09 07:36:50
130,30,2025-01-09 07:38:50,1007,2025-01-09 07:38:50
131,31,2025-01-09 07:40:50,1007,2025-01-09 07:40:50
132,32,2025-01-09 07:41:50,1007,2025-01-09 07:41:50
133,33,2025-01-09 07:44:50,1007,2025-01-09 07:44:50
134,34,2025-01-09 07:46:50,1007,2025-01-09 07:46:50
135,35,2025-01-09 07:48:50,1007,2025-01-09 07:48:50
136,36,2025-01-09 07:50:50,1007,2025-01-09 07:50:50
100,0,2025-01-09 06:39:50,1008,2025-01-09 06:39:50
101,1,2025-01-09 06:43:50,1008,2025-01-09 06:43:50
102,2,2025-01-09 06:46:50,1008,2025-01-09 06:46:50
103,3,2025-01-09 06:49:50,1008,2025-01-09 06:49:50
104,4,2025-01-09 06:53:50,1008,2025-01-09 06:53:50
105,5,2025-01-09 06:55:50,1008,2025-01-09 06:55:50
106,6,2025-01-09 06:56:50,1008,2025-01-09 06:56:50
107,7,2025-01-09 06:59:50,1008,2025-01-09 06:59:50
108,8,2025-01-09 07:01:50,1008,2025-01-09 07:01:50
109,9,2025-01-09 07:03:50,1008,2025-01-09 07:03:50
110,10,2025-01-09 07:05:50,1008,2025-01-09 07:05:50
111,11,2025-01-09 07:07:50,1008,2025-01-09 07:07:50
112,12,2025-01-09 07:09:50,1008,2025-01-09 07:09:50
113,13,2025-01-09 07:11:50,1008,2025-01-09 07:11:50
114,14,2025-01-09 07:13:50,1008,2025-01-09 07:13:50
115,15,2025-01-09 07:15:50,1008,2025-01-09 07:15:50
116,16,2025-01-09 07:17:50,1008,2025-01-09 07:17:50
117,17,2025-01-09 07:18:50,1008,2025-01-09 07:18:50
118,18,2025-01-09 07:20:50,1008,2025-01-09 07:20:50
119,19,2025-01-09 07:22:50,1008,2025-01-09 07:22:50
120,20,2025-01-09 07:24:50,1008,2025-01-09 07:24:50
121,21,2025-01-09 07:27:50,1008,2025-01-09 07:27:50
122,22,2025-01-09 07:29:50,1008,2025-01-09 07:29:50
123,23,2025-01-09 07:31:50,1008,2025-01-09 07:31:50
124,24,2025-01-09 07:34:50,1008,2025-01-09 07:34:50
125,25,2025-01-09 07:36:50,1008,2025-01-09 07:36:50
126,26,2025-01-09 07:39:50,1008,2025-01-09 07:39:50
127,27,2025-01-09 07:42:50,1008,2025-01-09 07:42:50
128,28,2025-01-09 07:44:50,1008,2025-01-09 07:44:50
129,29,2025-01-09 07:46:50,1008,2025-01-09 07:46:50
130,30,2025-01-09 07:48:50,1008,2025-01-09 07:48:50
131,31,2025-01-09 07:50:50,1008,2025-01-09 07:50:50
132,32,2025-01-09 07:51:50,1008,2025-01-09 07:51:50
133,33,2025-01-09 07:54:50,1008,2025-01-09 07:54:50
134,34,2025-01-09 07:56:50,1008,2025-01-09 07:56:50
135,35,2025-01-09 07:58:50,1008,2025-01-09 07:58:50
136,36,2025-01-09 08:00:50,1008,2025-01-09 08:00:50
100,0,2025-01-09 06:49:50,1009,2025-01-09 06:49:50
101,1,2025-01-09 06:53:50,1009,2025-01-09 06:53:50
102,2,2025-01-09 06:56:50,1009,2025-01-09 06:56:50
103,3,2025-01-09 06:59:50,1009,2025-01-09 06:59:50
104,4,2025-01-09 07:03:50,1009,2025-01-09 07:03:50
105,5,2025-01-09 07:05:50,1009,2025-01-09 07:05:50
106,6,2025-01-09 07:06:50,1009,2025-01-09 07:06:50
107,7,2025-01-09 07:09:50,1009,2025-01-09 07:09:50
108,8,2025-01-09 07:11:50,1009,2025-01-09 07:11:50
109,9,2025-01-09 07:13:50,1009,2025-01-09 07:13:50
110,10,2025-01-09 07:15:50,1009,2025-01-09 07:15:50
111,11,2025-01-09 07:17:50,1009,2025-01-09 07:17:50
112,12,2025-01-09 07:19:50,1009,2025-01-09 07:19:50
113,13,2025-01-09 07:21:50,1009,2025-01-09 07:21:50
114,14,2025-01-09 07:23:50,1009,2025-01-09 07:23:50
115,15,2025-01-09 07:25:50,1009,2025-01-09 07:25:50
116,16,2025-01-09 07:27:50,1009,2025-01-09 07:27:50
117,17,2025-01-09 07:28:50,1009,2025-01-09 07:28:50
118,18,2025-01-09 07:30:50,1009,2025-01-09 07:30:50
119,19,2025-01-09 07:32:50,1009,2025-01-09 07:32:50
120,20,2025-01-09 07:34:50,1009,2025-01-09 07:34:50
121,21,2025-01-09 07:37:50,1009,2025-01-09 07:37:50
122,22,2025-01-09 07:39:50,1009,2025-01-09 07:39:50
123,23,2025-01-09 07:41:50,1009,2025-01-09 07:41:50
124,24,2025-01-09 07:44:50,1009,2025-01-09 07:44:50
125,25,2025-01-09 07:46:50,1009,2025-01-09 07:46:50
126,26,2025-01-09 07:49:50,1009,2025-01-09 07:49:50
127,27,2025-01-09 07:52:50,1009,2025-01-09 07:52:50
128,28,2025-01-09 07:54:50,1009,2025-01-09 07:54:50
129,29,2025-01-09 07:56:50,1009,2025-01-09 07:56:50
130,30,2025-01-09 07:58:50,1009,2025-01-09 07:58:50
131,31,2025-01-09 08:00:50,1009,2025-01-09 08:00:50
132,32,2025-01-09 08:01:50,1009,2025-01-09 08:01:50
133,33,2025-01-09 08:04:50,1009,2025-01-09 08:04:50
134,34,2025-01-09 08:06:50,1009,2025-01-09 08:06:50
135,35,2025-01-09 08:08:50,1009,2025-01-09 08:08:50
136,36,2025-01-09 08:10:50,1009,2025-01-09 08:10:50
100,0,2025-01-09 06:59:50,1010,2025-01-09 06:59:50
101,1,2025-01-09 07:03:50,1010,2025-01-09 07:03:50
102,2,2025-01-09 07:06:50,1010,2025-01-09 07:06:50
103,3,2025-01-09 07:09:50,1010,2025-01-09 07:09:50
104,4,2025-01-09 07:13:50,1010,2025-01-09 07:13:50
105,5,2025-01-09 07:15:50,1010,2025-01-09 07:15:50
106,6,2025-01-09 07:16:50,1010,2025-01-09 07:16:50
107,7,2025-01-09 07:19:50,1010,2025-01-09 07:19:50
108,8,2025-01-09 07:21:50,1010,2025-01-09 07:21:50
109,9,2025-01-09 07:23:50,1010,2025-01-09 07:23:50
110,10,2025-01-09 07:25:50,1010,2025-01-09 07:25:50
111,11,2025-01-09 07:27:50,1010,2025-01-09 07:27:50
112,12,2025-01-09 07:29:50,1010,2025-01-09 07:29:50
113,13,2025-01-09 07:31:50,1010,2025-01-09 07:31:50
114,14,2025-01-09 07:33:50,1010,2025-01-09 07:33:50
115,15,2025-01-09 07:35:50,1010,2025-01-09 07:35:50
116,16,2025-01-09 07:37:50,1010,2025-01-09 07:37:50
117,17,2025-01-09 07:38:50,1010,2025-01-09 07:38:50
118,18,2025-01-09 07:40:50,1010,2025-01-09 07:40:50
119,19,2025-01-09 07:42:50,1010,2025-01-09 07:42:50
120,20,2025-01-09 07:44:50,1010,2025-01-09 07:44:50
121,21,2025-01-09 07:47:50,1010,2025-01-09 07:47:50
122,22,2025-01-09 07:49:50,1010,2025-01-09 07:49:50
123,23,2025-01-09 07:51:50,1010,2025-01-09 07:51:50
124,24,2025-01-09 07:54:50,1010,2025-01-09 07:54:50
125,25,2025-01-09 07:56:50,1010,2025-01-09 07:56:50
126,26,2025-01-09 07:59:50,1010,2025-01-09 07:59:50
127,27,2025-01-09 08:02:50,1010,2025-01-09 08:02:50
128,28,2025-01-09 08:04:50,1010,2025-01-09 08:04:50
129,29,2025-01-09 08:06:50,1010,2025-01-09 08:06:50
130,30,2025-01-09 08:08:50,1010,2025-01-09 08:08:50
131,31,2025-01-09 08:10:50,1010,2025-01-09 08:10:50
132,32,2025-01-09 08:11:50,1010,2025-01-09 08:11:50
133,33,2025-01-09 08:14:50,1010,2025-01-09 08:14:50
134,34,2025-01-09 08:16:50,1010,2025-01-09 08:16:50
135,35,2025-01-09 08:18:50,1010,2025-01-09 08:18:50
136,36,2025-01-09 08:20:50,1010,2025-01-09 08:20:50
100,0,2025-01-09 07:04:50,1011,2025-01-09 07:04:50
101,1,2025-01-09 07:08:50,1011,2025-01-09 07:08:50
102,2,2025-01-09 07:11:50,1011,2025-01-09 07:11:50
103,3,2025-01-09 07:14:50,1011,2025-01-09 07:14:50
104,4,2025-01-09 07:18:50,1011,2025-01-09 07:18:50
105,5,2025-01-09 07:20:50,1011,2025-01-09 07:20:50
106,6,2025-01-09 07:21:50,1011,2025-01-09 07:21:50
107,7,2025-01-09 07:24:50,1011,2025-01-09 07:24:50
108,8,2025-01-09 07:26:50,1011,2025-01-09 07:26:50
109,9,2025-01-09 07:28:50,1011,2025-01-09 07:28:50
110,10,2025-01-09 07:30:50,1011,2025-01-09 07:30:50
111,11,2025-01-09 07:32:50,1011,2025-01-09 07:32:50
112,12,2025-01-09 07:34:50,1011,2025-01-09 07:34:50
113,13,2025-01-09 07:36:50,1011,2025-01-09 07:36:50
114,14,2025-01-09 07:38:50,1011,2025-01-09 07:38:50
115,15,2025-01-09 07:40:50,1011,2025-01-09 07:40:50
